B21	Sicilian Defense: Coles Sicilian Gambit	r1bqkb1r/pp1ppppp/2n2n2/8/2B1P3/8/PPP2PPP/RNBQK1NR b KQkq -	e2e4 c7c5 d2d4 c5d4 d1d4 b8c6 d4d1 g8f6 f1c4
B21	Sicilian Defense: Halasz Gambit	rnbqkbnr/pp1ppppp/8/8/3pPP2/8/PPP3PP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4 c5d4 f2f4
B21	Sicilian Defense: McDonnell Attack	rnbqkbnr/pp1ppppp/8/2p5/4PP2/8/PPPP2PP/RNBQKBNR b KQkq -	e2e4 c7c5 f2f4
B21	Sicilian Defense: McDonnell Attack, Tal Gambit	rnbqkb1r/pp2pppp/5n2/2pP4/5P2/8/PPPP2PP/RNBQKBNR w KQkq -	e2e4 c7c5 f2f4 d7d5 e4d5 g8f6
B21	Sicilian Defense: Morphy Gambit, Andreaschek Gambit	rnbqkbnr/pp1p1ppp/8/4p3/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	d2d4 c7c5 e2e4 c5d4 g1f3 e7e5 c2c3
B21	Sicilian Defense: Morphy Gambit	rnbqkbnr/pp1ppppp/8/8/3pP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	d2d4 c7c5 e2e4 c5d4 g1f3
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense	rnbqkb1r/1p3ppp/p2ppn2/8/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 d7d6 g1f3 e7e6 f1c4 g8f6 e1g1 a7a6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation	r1bqkb1r/1p2pppp/p1np1n2/8/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 d7d6 f1c4 a7a6 e1g1 g8f6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense	r1bqkbnr/pp1ppp1p/2n3p1/8/4P3/2N2N2/PP3PPP/R1BQKB1R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 g7g6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation	rnbqkbnr/1p1p1ppp/p3p3/8/4P3/2N2N2/PP3PPP/R1BQKB1R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 e7e6 g1f3 a7a6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Larsen Defense	r1b1k1nr/1pqp1ppp/p1nbp3/8/2B1P3/2N2N2/PP2QPPP/R1B2RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 d8c7 d1e2 a7a6 e1g1 f8d6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense Deferred	r1bqk1nr/3p1ppp/p1n1p3/1pb5/4P3/1BN2N2/PP3PPP/R1BQ1RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 a7a6 e1g1 b7b5 c4b3 f8c5
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense	r1bqk1nr/pp1p1ppp/2n1p3/2b5/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 f8c5
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation	r1bqkbnr/1p1p1ppp/p1n1p3/8/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 a7a6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense	r1bqk1nr/pp1p1ppp/2n1p3/8/1bB1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 f8b4
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation	r1bqkbnr/pp3ppp/2npp3/8/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 d7d6 f1c4 e7e6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation	r1bqkbnr/5ppp/p1npp3/1p6/2B1P3/2N2N2/PP2QPPP/R1B2RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 f1c4 e7e6 g1f3 d7d6 e1g1 a7a6 d1e2 b7b5
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation	rnbqkb1r/1p1pnppp/p3p3/8/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 e7e6 f1c4 a7a6 g1f3 g8e7
B21	Sicilian Defense: Smith-Morra Gambit, Chicago Defense	2bqkbnr/r4ppp/p1npp3/1p6/4P3/1BN2N2/PP2QPPP/R1B2RK1 w k -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 f1c4 e7e6 g1f3 d7d6 e1g1 a7a6 d1e2 b7b5 c4b3 a8a7
B21	Sicilian Defense: Smith-Morra Gambit, Danish Variation	rnbqkbnr/pp1ppppp/8/8/4P3/2p2N2/PP3PPP/RNBQKB1R b KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 g1f3
B21	Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation	rnbqkb1r/pp1ppppp/5n2/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 g8f6
B21	Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation	rnbqkbnr/pp1ppppp/8/8/2P1P3/3p4/PP3PPP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4d3 c3c4
B21	Sicilian Defense: Smith-Morra Gambit Declined, Push Variation	rnbqkbnr/pp1ppppp/8/8/4P3/2Pp4/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4d3
B21	Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation	rnbqkbnr/pp2pppp/8/3p4/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d7d5
B21	Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation	rnb1kbnr/pp1ppppp/8/q7/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d8a5
B21	Sicilian Defense: Smith-Morra Gambit	rnbqkbnr/pp1ppppp/8/2p5/3PP3/8/PPP2PPP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4
B21	Sicilian Defense: Smith-Morra Gambit	rnbqkbnr/pp1ppppp/8/8/3pP3/2P5/PP3PPP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange	r3kbnr/pp2pppp/2n5/3q4/3P2b1/5N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 c5d4 c3d4 b8c6 g1f3 c8g4
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation	r3kbnr/pp2pppp/8/8/3n4/2N2P2/PP3P1P/R1B1KB1R w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 c5d4 c3d4 b8c6 g1f3 c8g4 b1c3 g4f3 g2f3 d5d4 d1d4 c6d4
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack	r1b1k1nr/pp3ppp/2n5/3qp3/1b1P4/2N2N2/PP2BPPP/R1BQK2R b KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 b8c6 g1f3 c5d4 c3d4 e7e5 b1c3 f8b4 f1e2
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line	rn2kb1r/pp2pppp/5n2/2pq4/3P2b1/2P2N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 g8f6 g1f3 c8g4
B22	Sicilian Defense: Alapin Variation, Barmen Defense	rnb1kbnr/pp2pppp/8/2pq4/8/2P5/PP1P1PPP/RNBQKBNR w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5
B22	Sicilian Defense: Alapin Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 c2c3
B22	Sicilian Defense: Alapin Variation, Smith-Morra Declined	rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 d2d4 c5d4
B22	Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line	r1b1kb1r/ppqppp1p/1nn5/4P1p1/2p5/2P2N2/PPBPQPPP/RNB1K2R w KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 f1c4 d5b6 c4b3 c5c4 b3c2 d8c7 d1e2 g7g5
B22	Sicilian Defense: Alapin Variation, Stoltz Attack	r1bqkb1r/pp1ppppp/1nn5/2p1P3/8/1BP2N2/PP1P1PPP/RNBQK2R b KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 f1c4 d5b6 c4b3
B22	Sicilian Defense: Heidenfeld Variation	r1bqkb1r/pp1ppppp/2n5/2pnP3/8/N1P2N2/PP1P1PPP/R1BQKB1R b KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 b1a3
B22	Sicilian Defense: Smith-Morra Gambit Declined, Center Formation	rnbqkbnr/pp1p1ppp/8/4p3/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 c2c3 e7e5 d2d4 c5d4
B23	Sicilian Defense: Closed	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 e7e6 g2g3
B23	Sicilian Defense: Closed	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 e7e6
B23	Sicilian Defense: Closed Variation, Chameleon Variation	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPPNPPP/R1BQKB1R b KQkq -	e2e4 c7c5 b1c3 b8c6 g1e2
B23	Sicilian Defense: Closed Variation, Grob Attack	r1bqkbnr/pp1ppppp/2n5/2p5/4P1P1/2N5/PPPP1P1P/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g4
B23	Sicilian Defense: Closed Variation, Korchnoi Defense	rnbqkbnr/pp3ppp/4p3/2pp4/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 e7e6 g2g3 d7d5
B23	Sicilian Defense: Closed Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3
B23	Sicilian Defense: Closed Variation, Traditional	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 b8c6
B23	Sicilian Defense: Grand Prix Attack	r1bqkbnr/pp1ppppp/2n5/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 b8c6 f2f4
B23	Sicilian Defense: Grand Prix Attack, Schofman Variation	r1bqk1nr/pp1p1pbp/2n1p1p1/2p2P2/2B1P3/2N2N2/PPPP2PP/R1BQK2R b KQkq -	e2e4 c7c5 b1c3 b8c6 f2f4 g7g6 g1f3 f8g7 f1c4 e7e6 f4f5
B24	Sicilian Defense: Closed	r1bqk1nr/pp1pppbp/2n3p1/2p5/4P3/2N3P1/PPPP1PBP/R1BQK1NR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7
B24	Sicilian Defense: Closed	r1bqkbnr/pp1ppp1p/2n3p1/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6
B24	Sicilian Defense: Closed, Smyslov Variation	r1bqk1nr/pp1p1pbp/4p1p1/2p5/3nP3/3PB1P1/PPP1NPBP/R2QK1NR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 e7e6 c1e3 c6d4 c3e2
B24	Sicilian Defense: Closed Variation, Fianchetto Variation	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3
B25	Sicilian Defense: Closed	r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6
B25	Sicilian Defense: Closed Variation, Botvinnik Defense, Edge Variation	r1bqk2r/pp2npbp/2np2p1/2p1p3/4PP2/2NP2PN/PPP3BP/R1BQK2R w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4 e7e5 g1h3 g8e7
B25	Sicilian Defense: Closed Variation, Botvinnik Defense	r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/2NP2P1/PPP1NPBP/R1BQK2R w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 g1e2 e7e5
B25	Sicilian Defense: Closed Variation, Botvinnik Defense	r1bqk1nr/pp3pbp/2np2p1/2p1p3/4PP2/2NP2P1/PPP3BP/R1BQK1NR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4 e7e5
B25	Sicilian Defense: Closed Variation	r1bqk1nr/pp2ppbp/2np2p1/2p5/4PP2/2NP2P1/PPP3BP/R1BQK1NR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4
B26	Sicilian Defense: Closed Variation	r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NPB1P1/PPP2PBP/R2QK1NR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 c1e3
B27	Modern Defense: Pterodactyl Variation	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5
B27	Pterodactyl Defense: Sicilian, Anhanguera	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5 c1e3
B27	Pterodactyl Defense: Sicilian, Benoni Gambit	rnb1k1nr/pp1pppbp/6p1/q1pP4/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5 d4d5
B27	Pterodactyl Defense: Sicilian, Pteranodon	rnb1k1nr/pp1ppp1p/6p1/q1P5/4P3/2P2N2/P1P2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3 g7c3 b2c3
B27	Pterodactyl Defense: Sicilian, Rhamporhynchus	rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3
B27	Pterodactyl Defense: Sicilian, Unpin	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N2N2/PPPB1PPP/R2QKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5 c1d2
B27	Pterodactyl Defense: Western, Pterodactyl	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2P2N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 c2c3 f8g7 d2d4 d8a5
B27	Pterodactyl Defense: Western, Rhamphorhynchus	rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5
B27	Sicilian Defense: Acton Extension	rnbqk1nr/pp1ppp1p/6pb/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 c2c4 f8h6
B27	Sicilian Defense: Brussels Gambit	rnbqkbnr/pp1pp1pp/8/2p2p2/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 f7f5
B27	Sicilian Defense: Bücker Variation	rnbqkbnr/pp1pppp1/7p/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 h7h6
B27	Sicilian Defense: Double-Dutch Gambit	rnbqkb1r/pp1pp1pp/7n/2p2P2/8/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 f7f5 e4f5 g8h6
B27	Sicilian Defense: Frederico Variation	rnbqkbnr/pp1pp2p/6p1/2p2p2/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f7f5
B27	Sicilian Defense: Hyperaccelerated Dragon	rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6
B27	Sicilian Defense: Hyperaccelerated Fianchetto	rnbqkbnr/pp1ppp1p/6p1/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4
B27	Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation	rnb1k1nr/pp1ppp1p/6p1/2P5/4P3/2q2N2/P1P2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3 g7c3 b2c3 a5c3
B27	Sicilian Defense: Hyperaccelerated Pterodactyl	rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7
B27	Sicilian Defense: Jalalabad Variation	rnbqkbnr/pp1p1ppp/8/2p1p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e5
B27	Sicilian Defense: Katalimov Variation	rnbqkbnr/p2ppppp/1p6/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b7b6
B27	Sicilian Defense: Mongoose Variation	rnb1kbnr/pp1ppppp/8/q1p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 d8a5
B27	Sicilian Defense: Polish Gambit	rnbqkbnr/p2ppppp/8/1pp5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b7b5
B27	Sicilian Defense: Quinteros Variation	rnb1kbnr/ppqppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 d8c7
B27	Sicilian Defense	rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3
B28	Sicilian Defense: O'Kelly Variation, Aronin System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/5N2/PPPPBPPP/RNBQK2R b KQkq -	e2e4 c7c5 g1f3 a7a6 f1e2
B28	Sicilian Defense: O'Kelly Variation, Kieseritzky System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 b2b3
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line	rnbqkbnr/1p1p1ppp/p3p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c4 e7e6
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind	rnbqkbnr/1p1ppppp/p7/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 c2c4
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line	rnbqkbnr/1p2pppp/p2p4/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c4 d7d6
B28	Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit	rnbqkbnr/1p1ppppp/p7/8/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f1c4
B28	Sicilian Defense: O'Kelly Variation, Normal System	rnbqkbnr/1p1ppppp/p7/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4
B28	Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line	rnbqkbnr/1p1ppppp/p7/8/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 c2c3
